PHARMACY_NAME,CITY,STATE NAME,STATE,ZIP,COUNTY,R/U
NEIGHBORS EMERGENCY CENTER (AMARILLO),AMARILLO,Texas,TX,79109,RANDALL,URBAN
MEDICAL CITY FRISCO A MEDICAL CENTER OF,FRISCO,Texas,TX,75034,DENTON,URBAN
HEB PHARMACY #714,LAKEWAY,Texas,TX,78734,TRAVIS,URBAN
STHS ER AT WESLACO,WESLACO,Texas,TX,78599,HIDALGO,URBAN
HEB PHARMACY #200,FALFURRIAS,Texas,TX,78355,BROOKS,RURAL
BAYLOR SCOTT & WHITE PHARMACY #231,KILLEEN,Texas,TX,76543,BELL,URBAN
BAYLOR SCOTT & WHITE PHARMACY #251,WACO,Texas,TX,76710,MCLENNAN,URBAN
CEDAR PARK REGIONAL EMERGENCY CENTER,LEANDER,Texas,TX,78641,WILLIAMSON,URBAN
MEDICAL CITY ER STONEBRIDGE,MCKINNEY,Texas,TX,75071,COLLIN,URBAN
SURGEYECARE GENERAL PARTNERSHIP,DALLAS,Texas,TX,75231,DALLAS,URBAN
NEIGHBORS EMERGENCY CENTER,BEAUMONT,Texas,TX,77706,JEFFERSON,URBAN
HEB PHARMACY #658,SAN ANTONIO,Texas,TX,78258,BEXAR,URBAN
RIO GRANDE SURGERY CENTER,MCALLEN,Texas,TX,78503,HIDALGO,URBAN
TEXAS RX PHARMACY,PLANO,Texas,TX,75093,COLLIN,URBAN
MEDICAL CITY ER AT BURLESON,BURLESON,Texas,TX,76028,JOHNSON,URBAN
"ALTUS LAKE JACKSON, L.P.",LAKE JACKSON,Texas,TX,77566,BRAZORIA,URBAN
BAYLOR SCOTT & WHITE PHARMACY #107,GRAPEVINE,Texas,TX,76051,TARRANT,URBAN
KROGER PHARMACY # 038,RICHMOND,Texas,TX,77406,FORT BEND,URBAN
OSD SURGERY CENTER,SUGAR LAND,Texas,TX,77478,FORT BEND,URBAN
KROGER PHARMACY # 529,DALLAS,Texas,TX,75204,DALLAS,URBAN
SAN MARCOS TREATMENT CENTER PHARMACY,SAN MARCOS,Texas,TX,78666,HAYS,URBAN
HEB PHARMACY #647,SAN ANTONIO,Texas,TX,78229,BEXAR,URBAN
KROGER PHARMACY #308,PEARLAND,Texas,TX,77584,BRAZORIA,URBAN
KROGER PHARMACY #594,MANSFIELD,Texas,TX,76063,TARRANT,URBAN
HEB PHARMACY #579,THE WOODLANDS,Texas,TX,77380,MONTGOMERY,URBAN
KROGER PHARMACY #371,HOUSTON,Texas,TX,77070,HARRIS,URBAN
HEB PHARMACY #599,HOUSTON,Texas,TX,77005,HARRIS,URBAN
ALTUS BAYTOWN HOSPITAL,BAYTOWN,Texas,TX,77521,HARRIS,URBAN
HEB PHARMACY #099,HOUSTON,Texas,TX,77070,HARRIS,URBAN
KROGER PHARMACY #436,CEDAR HILL,Texas,TX,75104,DALLAS,URBAN
NORTH TEXAS SURGERY CENTER,DALLAS,Texas,TX,75237,DALLAS,URBAN
KROGER PHARMACY #511,DALLAS,Texas,TX,75238,DALLAS,URBAN
HEB PHARMACY #057,CORPUS CHRISTI,Texas,TX,78418,NUECES,URBAN
HEB PHARMACY #195,SAN ANTONIO,Texas,TX,78213,BEXAR,URBAN
HEB PHARMACY #189,SAN ANTONIO,Texas,TX,78228,BEXAR,URBAN
HEB PHARMACY #107,ENNIS,Texas,TX,75119,ELLIS,URBAN
METHODIST STONE OAK HOSPITAL PHARMACY,SAN ANTONIO,Texas,TX,78258,BEXAR,URBAN
"CENTRAL PARK SURGERY CENTER, LP",ARLINGTON,Texas,TX,76014,TARRANT,URBAN
ORTHOPAEDIC SURGERY CENTER OF SAN ANTONI,SAN ANTONIO,Texas,TX,78216,BEXAR,URBAN
HEB PHARMACY #476,AUSTIN,Texas,TX,78753,TRAVIS,URBAN
HEB PHARMACY #477,BUDA,Texas,TX,78610,HAYS,URBAN
CASH SAVER PHARMACY #6,BEAUMONT,Texas,TX,77705,JEFFERSON,URBAN
HEB PHARMACY #031,AUSTIN,Texas,TX,78750,TRAVIS,URBAN
KROGER PHARMACY #337,PASADENA,Texas,TX,77506,HARRIS,URBAN
"ROCKWALL AMBULATORY SURGERY CENTER, LLP",ROCKWALL,Texas,TX,75087,ROCKWALL,URBAN
MED STORE LLP,FORT WORTH,Texas,TX,76111,TARRANT,URBAN
HEB PHARMACY #591,ROUND ROCK,Texas,TX,78664,WILLIAMSON,URBAN
HEB PHARMACY #218,AUSTIN,Texas,TX,78758,TRAVIS,URBAN
HEB PHARMACY #593,TAYLOR,Texas,TX,76574,WILLIAMSON,URBAN
KROGER PHARMACY #224,FORT WORTH,Texas,TX,76133,TARRANT,URBAN
HILL COUNTRY SURGERY CENTER,CEDAR PARK,Texas,TX,78613,WILLIAMSON,URBAN
KROGER PHARMACY #733,KATY,Texas,TX,77494,FORT BEND,URBAN
RANDALLS PHARMACY #1896,CEDAR PARK,Texas,TX,78613,WILLIAMSON,URBAN
HCA HOUSTON HEALTHCARE SOUTHEAST,PASADENA,Texas,TX,77504,HARRIS,URBAN
AMARILLO ENDOSCOPY CENTER,AMARILLO,Texas,TX,79124,POTTER,URBAN
PROVIDENCE HOSPITAL CAMPUS PHA,LAREDO,Texas,TX,78041-5957,WEBB,URBAN
HEB PHARMACY #387,ODESSA,Texas,TX,79762,ECTOR,URBAN
HEB PHARMACY #381,HARKER HEIGHTS,Texas,TX,76548,BELL,URBAN
HEB PHARMACY #373,ROUND ROCK,Texas,TX,78681,WILLIAMSON,URBAN
HEB PHARMACY #668,COPPERAS COVE,Texas,TX,76522,CORYELL,URBAN
KROGER PHARMACY #689,DALLAS,Texas,TX,75248,DALLAS,URBAN
KROGER PHARMACY #688,ARLINGTON,Texas,TX,76013,TARRANT,URBAN
KROGER PHARMACY #560,FRISCO,Texas,TX,75034,COLLIN,URBAN
HEB PHARMACY #270,CORPUS CHRISTI,Texas,TX,78411,NUECES,URBAN
HEB PHARMACY #233,WHARTON,Texas,TX,77488-3204,WHARTON,RURAL
KROGER PHARMACY #870,ADDISON,Texas,TX,75001,DALLAS,URBAN
KROGER PHARMACY #953,MARSHALL,Texas,TX,75670,HARRISON,URBAN
KROGER PHARMACY #824,SHERMAN,Texas,TX,75090,GRAYSON,URBAN
SOUTH AUSTIN MEDICAL CENTER PHARMACY,AUSTIN,Texas,TX,78704,TRAVIS,URBAN
HEB PHARMACY #006,STEPHENVILLE,Texas,TX,76401,ERATH,RURAL
"MCKESSON SPECIALTY PHARMACY, LP",IRVING,Texas,TX,75063,DALLAS,URBAN
HEB PHARMACY #570,LAREDO,Texas,TX,78041,WEBB,URBAN
DOCTORS HOSPITAL OF LAREDO,LAREDO,Texas,TX,78045,WEBB,URBAN
HEB PHARMACY #564,SPRING,Texas,TX,77380,MONTGOMERY,URBAN
DRUG EMPORIUM #273,WACO,Texas,TX,76710,MCLENNAN,URBAN
KROGER PHARMACY #737,HOUSTON,Texas,TX,77065,HARRIS,URBAN
KROGER PHARMACY #748,HOUSTON,Texas,TX,77070,HARRIS,URBAN
KROGER PHARMACY #142,MONTGOMERY,Texas,TX,77356,MONTGOMERY,URBAN
KROGER PHARMACY #740,HOUSTON,Texas,TX,77030,HARRIS,URBAN
HEB PHARMACY #449,LAREDO,Texas,TX,78045,WEBB,URBAN
HEB PHARMACY #444,SAN ANTONIO,Texas,TX,78223,BEXAR,URBAN
HEB PHARMACY #488,PORTLAND,Texas,TX,78374,SAN PATRICIO,URBAN
HEB PHARMACY #622,SPRING BRANCH,Texas,TX,78070,COMAL,URBAN
HEB PHARMACY #479,PFLUGERVILLE,Texas,TX,78660,TRAVIS,URBAN
HEB PHARMACY #227,AUSTIN,Texas,TX,78748,TRAVIS,URBAN
HEB PHARMACY #226,MISSION,Texas,TX,78572,HIDALGO,URBAN
HEB PHARMACY #225,AUSTIN,Texas,TX,78735,TRAVIS,URBAN
HEB PHARMACY #618,SAN ANTONIO,Texas,TX,78240,BEXAR,URBAN
HICKORY TRAIL HOSPITAL,DESOTO,Texas,TX,75115,DALLAS,URBAN
KROGER PHARMACY #536,FORT WORTH,Texas,TX,76137,TARRANT,URBAN
METHODIST HOSPITAL PHARMACY,SAN ANTONIO,Texas,TX,78229,BEXAR,URBAN
METHODIST SPECIALTY AND TRANSPLANT HOSPI,SAN ANTONIO,Texas,TX,78229,BEXAR,URBAN
KROGER PHARMACY #346,HOUSTON,Texas,TX,77055,HARRIS,URBAN
KROGER PHARMACY #316,THE WOODLANDS,Texas,TX,77381,MONTGOMERY,URBAN
PARIS REGIONAL MEDICAL CENTER (NORTH CAM,PARIS,Texas,TX,75462,LAMAR,RURAL
GRAMERCY OUTPATIENT SURGERY CENTER,HOUSTON,Texas,TX,77025,HARRIS,URBAN
RANDALLS PHARMACY #1850,AUSTIN,Texas,TX,78748,TRAVIS,URBAN
KINDRED HOSPITAL-DALLAS,DALLAS,Texas,TX,75243,DALLAS,URBAN
OMNICARE OF AMARILLO,AMARILLO,Texas,TX,79109,RANDALL,URBAN
HEB PHARMACY #110,MISSOURI CITY,Texas,TX,77459,FORT BEND,URBAN
HEB PHARMACY #594,THE WOODLANDS,Texas,TX,77382,HARRIS,URBAN
"CITYVIEW SURGERY CENTER, LTD.",FORT WORTH,Texas,TX,76132,TARRANT,URBAN
BAYLOR SCOTT & WHITE SURGICAL HOSPITAL,IRVING,Texas,TX,75063,DALLAS,URBAN
BEAUMONT SURGICAL AFFILIATES LTD,BEAUMONT,Texas,TX,77701,JEFFERSON,URBAN
MEDICAL CITY PLANO,PLANO,Texas,TX,75075,COLLIN,URBAN
MEDICAL CITY ARLINGTON PHARMACY DEPARTME,ARLINGTON,Texas,TX,76015,TARRANT,URBAN
RANDALLS PHARMACY #1031,GALVESTON,Texas,TX,77551,GALVESTON,URBAN
KROGER PHARMACY #587,DALLAS,Texas,TX,75287,DALLAS,URBAN
ACUTE & CHRONIC PAIN AND SPINE CENTER,AMARILLO,Texas,TX,79124,POTTER,URBAN
BAYLOR SCOTT & WHITE MEDICAL CENTER - FR,FRISCO,Texas,TX,75034,COLLIN,URBAN
TOM THUMB PHARMACY #3622,FORT WORTH,Texas,TX,76116,TARRANT,URBAN
TOM THUMB PHARMACY #3617,ARLINGTON,Texas,TX,76013,TARRANT,URBAN
TOM THUMB PHARMACY #3608,DALLAS,Texas,TX,75225,DALLAS,URBAN
LAS PALMAS MEDICAL CENTER CAMPUS OF LPDS,EL PASO,Texas,TX,79902-3524,EL PASO,URBAN
TOM THUMB PHARMACY #2580,SOUTHLAKE,Texas,TX,76092,TARRANT,URBAN
ST. DAVID'S MEDICAL CENTER,AUSTIN,Texas,TX,78705,TRAVIS,URBAN
BAY AREA SURGICARE,WEBSTER,Texas,TX,77598,HARRIS,URBAN
HEB PHARMACY #498,HUMBLE,Texas,TX,77346,HARRIS,URBAN
TOM THUMB PHARMACY #1789,TROPHY CLUB,Texas,TX,76262,DENTON,URBAN
RANDALLS PHARMACY #2051,LEAGUE CITY,Texas,TX,77573,GALVESTON,URBAN
TOM THUMB PHARMACY #2643,ADDISON,Texas,TX,75001,DALLAS,URBAN
LEE'S PHARMACY NORTH,MCALLEN,Texas,TX,78504,HIDALGO,URBAN
OAKWOOD SURGERY CENTER,ROUND ROCK,Texas,TX,78681,WILLIAMSON,URBAN
TOM THUMB PHARMACY #3582,DALLAS,Texas,TX,75252,DALLAS,URBAN
HEB PHARMACY #741,BAYTOWN,Texas,TX,77523,CHAMBERS,RURAL
NORTH CENTRAL AMBULATORY SURGERY CENTER,DALLAS,Texas,TX,75231,DALLAS,URBAN
STHS ER MCCOLL,EDINBURG,Texas,TX,78539,HIDALGO,URBAN
STHS ER MONTE CRISTO,EDINBURG,Texas,TX,78541,HIDALGO,URBAN
BAYLOR SCOTT & WHITE PHARMACY #500,PLANO,Texas,TX,75093,COLLIN,URBAN
KROGER PHARMACY #131,SUGAR LAND,Texas,TX,77479,FORT BEND,URBAN
RENUE RX A BENZER PHARMACY #5,SAN ANTONIO,Texas,TX,78214,BEXAR,URBAN
RENUE RX A BENZER PHARMACY #6,SAN ANTONIO,Texas,TX,78238,BEXAR,URBAN
HEB PHARMACY #752,HUDSON OAKS,Texas,TX,76087,PARKER,URBAN
THE SURGERY CENTER OF NACOGDOCHES,NACOGDOCHES,Texas,TX,75965,NACOGDOCHES,URBAN
KROGER PHARMACY #589,PROSPER,Texas,TX,75078,COLLIN,URBAN
HEB PHARMACY #732,SAN ANTONIO,Texas,TX,78247,BEXAR,URBAN
HEB PHARMACY #727,RICHMOND,Texas,TX,77469,FORT BEND,URBAN
CENTRAL HOSPITAL OF BOWIE PHARMACY,BOWIE,Texas,TX,76230,MONTAGUE,RURAL
KROGER PHARMACY #122,KATY,Texas,TX,77449,HARRIS,URBAN
NEIGHBORS EMERGENCY CENTER (PORTER),PORTER,Texas,TX,77365,MONTGOMERY,URBAN
KROGER PHARMACY #128,HOUSTON,Texas,TX,77044,HARRIS,URBAN
KROGER PHARMACY #574,ROCKWALL,Texas,TX,75087,ROCKWALL,URBAN
"RENUE RX, A BENZER PHARMACY",DALLAS,Texas,TX,75224,DALLAS,URBAN
KROGER PHARMACY #917,GRANBURY,Texas,TX,76049,HOOD,URBAN
LAKE JACKSON ENDOSCOPY CENTER LP,LAKE JACKSON,Texas,TX,77566,BRAZORIA,URBAN
HEB PHARMACY #715,DEER PARK,Texas,TX,77536,HARRIS,URBAN
NEIGHBORS EMERGENCY CENTER,CROSBY,Texas,TX,77532,HARRIS,URBAN
STHS ER AT MISSION,MISSION,Texas,TX,78572,HIDALGO,URBAN
NORTHSHORE EMERGENCY CENTER - A CAMPUS O,PORTLAND,Texas,TX,78374,SAN PATRICIO,URBAN
RIO GRANDE REGIONAL HOSPITAL EMERGENCY C,EDINBURG,Texas,TX,78539,HIDALGO,URBAN
HEB PHARMACY #698,CYPRESS,Texas,TX,77429,HARRIS,URBAN
HEB PHARMACY #700,ODESSA,Texas,TX,79761,ECTOR,URBAN
METHODIST STONE OAK FERTILITY CENTER,SAN ANTONIO,Texas,TX,78258,BEXAR,URBAN
NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,Texas,TX,78731,TRAVIS,URBAN
"ALTUS LUMBERTON, L.P.",LUMBERTON,Texas,TX,77657,HARDIN,URBAN
KROGER PHARMACY #359,KINGWOOD,Texas,TX,77339,HARRIS,URBAN
TOM THUMB PHARMACY # 2963,FRISCO,Texas,TX,75036,DENTON,URBAN
NEIGHBORS EMERGENCY CENTER,PEARLAND,Texas,TX,77584,BRAZORIA,URBAN
KROGER PHARMACY # 578,WYLIE,Texas,TX,75098,COLLIN,URBAN
"RENUE RX, A BENZER PHARMACY",SHERMAN,Texas,TX,75092,GRAYSON,URBAN
HEB PHARMACY #660,CONROE,Texas,TX,77304,MONTGOMERY,URBAN
HEB PHARMACY #671,CARRIZO SPGS,Texas,TX,78834,DIMMIT,RURAL
THE HOSPITALS OF PROVIDENCE EMERGENCY RO,EL PASO,Texas,TX,79925,EL PASO,URBAN
TEXAS EMERGENCY CARE CENTER - ATASCOCITA,HUMBLE,Texas,TX,77346,HARRIS,URBAN
SAN ANTONIO GASTROENTEROLOGY ENDOSCOPY C,SAN ANTONIO,Texas,TX,78229,BEXAR,URBAN
BAYLOR SCOTT & WHITE PHARMACY #104,CARROLLTON,Texas,TX,75010,DENTON,URBAN
NORTH CYPRESS MEDICAL CENTER EMERGENCY R,CYPRESS,Texas,TX,77433,HARRIS,URBAN
KROGER PHARMACY # 509,DALLAS,Texas,TX,75235,DALLAS,URBAN
HEB  PHARMACY #627,SUGAR LAND,Texas,TX,77479,FORT BEND,URBAN
HEB PHARMACY #595,CONROE,Texas,TX,77301,MONTGOMERY,URBAN
LINO'S PHARMACY,ROMA,Texas,TX,78584,STARR,URBAN
RECEPT PHARMACY #5,GRAPEVINE,Texas,TX,76051,TARRANT,URBAN
GI ENDOSCOPY OF PLANO,PLANO,Texas,TX,75075,COLLIN,URBAN
HEB PHARMACY #380,NEW BRAUNFELS,Texas,TX,78130,COMAL,URBAN
HEB PHARMACY #659,AUSTIN,Texas,TX,78717,WILLIAMSON,URBAN
HEB PHARMACY #596,KATY,Texas,TX,77494,HARRIS,URBAN
RANDALLS PHARMACY #2636,ROUND ROCK,Texas,TX,78664,WILLIAMSON,URBAN
"DALLAS ENDOSCOPY CENTER, LTD.",DALLAS,Texas,TX,75205,DALLAS,URBAN
USMD HOSPITAL OF FORT WORTH,FORT WORTH,Texas,TX,76132,TARRANT,URBAN
CALLOWAY CREEK SURGERY CENTER,NORTH RICHLAND HILLS,Texas,TX,76180,TARRANT,URBAN
BAYLOR SCOTT & WHITE MEDICAL CENTER -TRO,TROPHY CLUB,Texas,TX,76262,DENTON,URBAN
KROGER PHARMACY #542,FORT WORTH,Texas,TX,76177,TARRANT,URBAN
COMMUNITY SURGERY CENTER,SAN ANGELO,Texas,TX,76904,TOM GREEN,URBAN
KROGER PHARMACY #844,HURST,Texas,TX,76053,TARRANT,URBAN
HEB PHARMACY #184,CORPUS CHRISTI,Texas,TX,78410-2612,NUECES,URBAN
HEB PHARMACY #172,EDINBURG,Texas,TX,78539,HIDALGO,URBAN
SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,SAN ANTONIO,Texas,TX,78258,BEXAR,URBAN
HEB PHARMACY #544,BRYAN,Texas,TX,77802,BRAZOS,URBAN
FANNIN SURGICARE,HOUSTON,Texas,TX,77054,HARRIS,URBAN
HEB PHARMACY #034,ROUND ROCK,Texas,TX,78664,WILLIAMSON,URBAN
HCA HOUSTON HEALTHCARE MAINLAND,TEXAS CITY,Texas,TX,77591,GALVESTON,URBAN
METRO I.D. ASSOCIATES LTD. LLP,HOUSTON,Texas,TX,77074,HARRIS,URBAN
KEY WHITMAN SURGERY CENTER,DALLAS,Texas,TX,75243,DALLAS,URBAN
KROGER PHARMACY #415,CLEBURNE,Texas,TX,76033,JOHNSON,URBAN
KROGER PHARMACY #403,GARLAND,Texas,TX,75043,DALLAS,URBAN
KROGER PHARMACY #402,IRVING,Texas,TX,75062,DALLAS,URBAN
USMD HOSPITAL AT ARLINGTON,ARLINGTON,Texas,TX,76017,TARRANT,URBAN
"CONROE SURGERY CENTER 2, LLC",CONROE,Texas,TX,77304,MONTGOMERY,URBAN
NORTH CYPRESS EMERGENCY ROOM - WILLOWBRO,HOUSTON,Texas,TX,77070,HARRIS,URBAN
HIGH POINT PHARMACY,ARLINGTON,Texas,TX,76015,TARRANT,URBAN
KROGER PHARMACY #390,TOMBALL,Texas,TX,77375,HARRIS,URBAN
STONE OAK PHARMACY,SAN ANTONIO,Texas,TX,78258,BEXAR,URBAN
HEB PHARMACY #161,AUSTIN,Texas,TX,78723,TRAVIS,URBAN
KROGER PHARMACY #518,DALLAS,Texas,TX,75206,DALLAS,URBAN
TOM THUMB PHARMACY #2544,DALLAS,Texas,TX,75231,DALLAS,URBAN
RANDALLS PHARMACY #2477,WEST LAKE HILLS,Texas,TX,78746,TRAVIS,URBAN
PELZEL'S HOMETOWN PHARMACY,PILOT POINT,Texas,TX,76258,DENTON,URBAN
KROGER PHARMACY #435,ARLINGTON,Texas,TX,76011,TARRANT,URBAN
METHODIST AMBULATORY SURGERY CENTER-NORT,SAN ANTONIO,Texas,TX,78258-3225,BEXAR,URBAN
TEXAS CYPRESS CREEK HOSPITAL,HOUSTON,Texas,TX,77090-2700,HARRIS,URBAN
TOM THUMB PHARMACY #1925,ROWLETT,Texas,TX,75089,DALLAS,URBAN
HEB PHARMACY #423,WACO,Texas,TX,76710,MCLENNAN,URBAN
HEB PHARMACY #412,BEEVILLE,Texas,TX,78102,BEE,RURAL
HEB PHARMACY #398,SAN ANTONIO,Texas,TX,78247,BEXAR,URBAN
HEB PHARMACY #678,SAN ANTONIO,Texas,TX,78227,BEXAR,URBAN
HEB PHARMACY #291,HARLINGEN,Texas,TX,78550,CAMERON,URBAN
TOM THUMB PHARMACY #1973,UNIVERSITY PARK,Texas,TX,75205,DALLAS,URBAN
KROGER PHARMACY #557,GARLAND,Texas,TX,75044,DALLAS,URBAN
KROGER PHARMACY #544,ALLEN,Texas,TX,75002,COLLIN,URBAN
PHYSICIAN SURGERY CENTER OF,LONGVIEW,Texas,TX,75607,GREGG,URBAN
METHODIST REHABILITATION HOSPITAL,DALLAS,Texas,TX,75237,DALLAS,URBAN
HEB PHARMACY #243,SAN MARCOS,Texas,TX,78666,HAYS,URBAN
HEB PHARMACY #237,GEORGETOWN,Texas,TX,78626,WILLIAMSON,URBAN
HEB PHARMACY #541,HOUSTON,Texas,TX,77072,HARRIS,URBAN
FAMILY FIRST PHARMACY,TYLER,Texas,TX,75703,SMITH,URBAN
LAREDO SPECIALTY HOSPITAL,LAREDO,Texas,TX,78041,WEBB,URBAN
DRUG CRAFTERS,FRISCO,Texas,TX,75034,COLLIN,URBAN
DOCTORS UNITED SURGERY CENTER,PASADENA,Texas,TX,77504,HARRIS,URBAN
INFUCARE LTD,TYLER,Texas,TX,75701,SMITH,URBAN
BROWNWOOD REGIONAL MEDICAL CENTER,BROWNWOOD,Texas,TX,76801,BROWN,RURAL
HEB PHARMACY #448,PALMVIEW,Texas,TX,78572,HIDALGO,URBAN
HEB PHARMACY #425,AUSTIN,Texas,TX,78751,TRAVIS,URBAN
HEB PHARMACY #492,HOUSTON,Texas,TX,77084,HARRIS,URBAN
HEB PHARMACY #489,BROWNSVILLE,Texas,TX,78520,CAMERON,URBAN
HEB PHARMACY #562,ROCKPORT,Texas,TX,78382,ARANSAS,RURAL
HEB PHARMACY #463,SAN ANTONIO,Texas,TX,78248,BEXAR,URBAN
HEB PHARMACY #462,CORPUS CHRISTI,Texas,TX,78405,NUECES,URBAN
PEOPLEFIRST PHARMACY #2,CARROLLTON,Texas,TX,75010,DENTON,URBAN
MARKET BASKET PHARMACY #17,PORT NECHES,Texas,TX,77651,JEFFERSON,URBAN
BROOKSHIRE BROS. PHCY,KIRBYVILLE,Texas,TX,75956-2422,JASPER,RURAL
KROGER PHARMACY #374,HOUSTON,Texas,TX,77095,HARRIS,URBAN
HCA HOUSTON HEALTHCARE CONROE,CONROE,Texas,TX,77304,MONTGOMERY,URBAN
"BETTER LIVING MEDICAL EQUIP. & SERVICES,",NEDERLAND,Texas,TX,77627,JEFFERSON,URBAN
KROGER PHARMACY #586,DENTON,Texas,TX,76208,DENTON,URBAN
WOODLAND HEIGHTS MEDICAL CTR,LUFKIN,Texas,TX,75904,ANGELINA,URBAN
ACPS THE SURGICENTRE,HOUSTON,Texas,TX,77024,HARRIS,URBAN
PHYSICIANS SURGICENTER OF HOUSTON - TRUE,HOUSTON,Texas,TX,77030,HARRIS,URBAN
TEXAS EMERGENCY CARE CENTER  - PEARLAND,PEARLAND,Texas,TX,77581,BRAZORIA,URBAN
SAN ANGELO COMMUNITY MEDICAL CENTER,SAN ANGELO,Texas,TX,76904,TOM GREEN,URBAN
LUBBOCK DERMATOLOGY PHARMACY,LUBBOCK,Texas,TX,79410,LUBBOCK,URBAN
METHODIST AMBULATORY SURGERY HOSPITAL NO,SAN ANTONIO,Texas,TX,78240,BEXAR,URBAN
THE CORPUS CHRISTI MEDICAL CENTRAL NORTH,CORPUS CHRISTI,Texas,TX,78410,NUECES,URBAN
"US PAIN & SPINE HOSPITAL, LP",HOUSTON,Texas,TX,77004,HARRIS,URBAN
THO PHARMACY,TYLER,Texas,TX,75701,SMITH,URBAN
ALBRECHT'S PHARMACY,CLIFTON,Texas,TX,76634,BOSQUE,RURAL
ALAMEDA THRIFTY PHARMACY,EL PASO,Texas,TX,79905,EL PASO,URBAN
KROGER PHARMACY #375,SUGAR LAND,Texas,TX,77478,FORT BEND,URBAN
RANDALLS PHARMACY #1011,HOUSTON,Texas,TX,77079,HARRIS,URBAN
BAYLOR SURGICARE AT CARROLLTON,CARROLLTON,Texas,TX,75010,DENTON,URBAN
CYCLOTOPE,HOUSTON,Texas,TX,77054,HARRIS,URBAN
THE CATARACT CENTER OF EAST TEXAS,TYLER,Texas,TX,75701,SMITH,URBAN
"CORPUS CHRISTI SURGICARE, LTD.",CORPUS CHRISTI,Texas,TX,78411,NUECES,URBAN
TOM THUMB PHARMACY #3625,GRAPEVINE,Texas,TX,76051,TARRANT,URBAN
TOM THUMB PHARMACY #3623,DESOTO,Texas,TX,75115,DALLAS,URBAN
TOM THUMB PHARMACY #3614,DALLAS,Texas,TX,75208,DALLAS,URBAN
TOM THUMB PHARMACY #3597,DALLAS,Texas,TX,75230,DALLAS,URBAN
TOM THUMB PHARMACY #1788,PLANO,Texas,TX,75025,COLLIN,URBAN
RANDALLS PHARMACY #2481,AUSTIN,Texas,TX,78703,TRAVIS,URBAN
CAREOS AUSTIN MEDICAL PLAZA,AUSTIN,Texas,TX,78705,TRAVIS,URBAN
MEDICAL CITY GREEN OAKS HOSPITAL,DALLAS,Texas,TX,75251,DALLAS,URBAN
RANDALLS PHARMACY #2961,HOUSTON,Texas,TX,77063,HARRIS,URBAN
TOM THUMB PHARMACY #1783,GARLAND,Texas,TX,75044,DALLAS,URBAN
BAYLOR SURGICARE AT DENTON,DENTON,Texas,TX,76205,DENTON,URBAN
HEB PHARMACY #738,BELLAIRE,Texas,TX,77401,HARRIS,URBAN
"RENUE RX, A BENZER PHARMACY #8",DALLAS,Texas,TX,75201,DALLAS,URBAN
SOUTH TEXAS HEALTH SYSTEM ER ALAMO,ALAMO,Texas,TX,78516,HIDALGO,URBAN
HEB PHARMACY #725,SPRING,Texas,TX,77379,HARRIS,URBAN
KROGER PHARMACY #576,FORT WORTH,Texas,TX,76179,TARRANT,URBAN
THE HOSPITALS OF PROVIDENCE - TRANSMOUNT,EL PASO,Texas,TX,79911,EL PASO,URBAN
WATER LEAF SURGERY CENTER LTD,AUSTIN,Texas,TX,78749,TRAVIS,URBAN
KROGER PHARMACY #530,FORT WORTH,Texas,TX,76131,TARRANT,URBAN
KROGER PHARMACY #573,PROSPER,Texas,TX,75078,COLLIN,URBAN
HEB PHARMACY #722,MAGNOLIA,Texas,TX,77354,MONTGOMERY,URBAN
ST. DAVID'S SURGICAL HOSPITAL A CAMPUS O,AUSTIN,Texas,TX,78681,WILLIAMSON,URBAN
BAYLOR SCOTT & WHITE PHARMACY #111,DALLAS,Texas,TX,75246,DALLAS,URBAN
CORNERSTONE REGIONAL HOSPITAL,EDINBURG,Texas,TX,78539,HIDALGO,URBAN
TYLER CARDIAC & ENDOVASCULAR SURGERY CEN,TYLER,Texas,TX,75701,SMITH,URBAN
HEB PHARMACY #713,HOUSTON,Texas,TX,77059,HARRIS,URBAN
NEIGHBORS EMERGENCY CENTER - PORT ARTHUR,PORT ARTHUR,Texas,TX,77642,JEFFERSON,URBAN
THE MEDICAL CENTER OF SOUTHEAST TEXAS,PORT ARTHUR,Texas,TX,77640,JEFFERSON,URBAN
MEDICAL CITY ER - A DEPARTMENT OF MEDICA,DALLAS,Texas,TX,75225,DALLAS,URBAN
HEB PHARMACY #709,CYPRESS,Texas,TX,77433,HARRIS,URBAN
BAYLOR SCOTT & WHITE PHARMACY #229,BELTON,Texas,TX,76513,BELL,URBAN
HEB PHARMACY #686,TOMBALL,Texas,TX,77375,HARRIS,URBAN
"BAYVIEW BEHAVIORAL HOSPITAL, A CAMPUS",CORPUS CHRISTI,Texas,TX,78414,NUECES,URBAN
ST. DAVID'S EMERGENCY CARE CENTER PFLUGE,PFLUGERVILLE,Texas,TX,78660,TRAVIS,URBAN
HERMANN DRIVE SURGICAL HOSPITAL,HOUSTON,Texas,TX,77004,HARRIS,URBAN
KROGER PHARMACY #585,FLOWER MOUND,Texas,TX,75028,DENTON,URBAN
KROGER PHARMACY #396,HOUSTON,Texas,TX,77041,HARRIS,URBAN
KROGER PHARMACY #156,HOUSTON,Texas,TX,77087,HARRIS,URBAN
